time,acc_x,acc_y,acc_z
15:30:31.584,0.32568,-0.53076,-0.65527;
15:30:31.664,0.33789,-0.41309,-0.67944;
15:30:31.744,0.27881,-0.48438,-0.71094;
15:30:31.824,0.19287,-0.52295,-0.80518;
15:30:31.904,0.12378,-0.58105,-0.80273;
15:30:31.984,0.07642,-0.71460,-0.88159;
15:30:32.064,0.08276,-0.60132,-0.79761;
15:30:32.144,0.07300,-0.49097,-0.71582;
15:30:32.224,0.01172,-0.67334,-0.68970;
15:30:32.304,-0.05151,-0.83252,-0.58325;
15:30:32.384,-0.10742,-0.89795,-0.56592;
15:30:32.464,-0.13135,-0.91846,-0.49658;
15:30:32.544,-0.15771,-0.89746,-0.44702;
15:30:32.624,-0.18481,-0.87720,-0.43164;
15:30:32.704,-0.20850,-0.89355,-0.40625;
15:30:32.784,-0.24829,-0.88721,-0.39258;
15:30:32.864,-0.27710,-0.88794,-0.40552;
15:30:32.944,-0.29028,-0.87476,-0.41846;
15:30:33.024,-0.27588,-0.85889,-0.40771;
15:30:33.104,-0.27295,-0.85229,-0.40796;
15:30:33.184,-0.27148,-0.85278,-0.40234;
15:30:33.264,-0.26367,-0.86182,-0.40796;
15:30:33.344,-0.26416,-0.87256,-0.39868;
15:30:33.424,-0.27100,-0.86328,-0.38940;
15:30:33.504,-0.27026,-0.86377,-0.40356;
15:30:33.584,-0.27319,-0.86084,-0.39722;
15:30:33.664,-0.30396,-0.85474,-0.37988;
15:30:33.744,-0.40601,-0.84497,-0.29468;
15:30:33.824,-0.49512,-0.64673,-0.27173;
15:30:33.904,-0.36548,-0.68335,-0.28247;
15:30:33.984,-0.06006,-0.67749,-0.08813;
15:30:34.064,0.19434,-0.41675,-0.10010;
15:30:34.144,0.48438,0.04810,-0.46924;
15:30:34.224,0.63770,0.59668,-0.82373;
15:30:34.304,0.37573,0.66187,-1.14819;
15:30:34.384,0.09399,0.80664,-1.28052;
15:30:34.464,-0.09473,0.65430,-1.23438;
15:30:34.544,-0.16064,0.47876,-1.15527;
15:30:34.624,-0.03076,0.54956,-1.05933;
15:30:34.704,-0.03931,0.45776,-0.91309;
15:30:34.784,-0.05933,0.49878,-0.87329;
15:30:34.864,-0.03931,0.47388,-0.91235;
15:30:34.944,-0.05566,0.46021,-0.89722;
15:30:35.024,-0.04419,0.47656,-0.90820;
15:30:35.104,-0.04541,0.47021,-0.90186;
15:30:35.184,-0.04224,0.47437,-0.90771;
15:30:35.264,-0.04395,0.46753,-0.90723;
15:30:35.344,-0.04321,0.46802,-0.90869;
15:30:35.424,-0.04565,0.46460,-0.90771;
15:30:35.504,-0.04297,0.46387,-0.91016;
15:30:35.584,-0.03955,0.46167,-0.91040;
15:30:35.664,-0.04541,0.45996,-0.90991;
15:30:35.744,-0.04858,0.46021,-0.90991;
15:30:35.824,-0.04565,0.46240,-0.91016;
15:30:35.904,-0.04761,0.46094,-0.91040;
15:30:35.984,-0.04517,0.45898,-0.91113;
15:30:36.064,-0.04541,0.46021,-0.90991;
15:30:36.144,-0.04712,0.45898,-0.90820;
15:30:36.224,-0.04492,0.45923,-0.91113;
15:30:36.304,-0.04810,0.46021,-0.90894;
15:30:36.384,-0.04614,0.46045,-0.90820;
15:30:36.464,-0.03955,0.46240,-0.91113;
15:30:36.544,-0.03516,0.46021,-0.91309;
15:30:36.624,-0.04004,0.45679,-0.90991;
15:30:36.704,-0.04248,0.45801,-0.90845;
15:30:36.784,-0.03662,0.46069,-0.91113;
15:30:36.864,-0.04102,0.45947,-0.90820;
15:30:36.944,-0.03638,0.46167,-0.91040;
15:30:37.024,-0.03418,0.46021,-0.90967;
15:30:37.104,-0.03149,0.45898,-0.91113;
15:30:37.184,-0.03979,0.45996,-0.90942;
15:30:37.264,-0.03345,0.46069,-0.91040;
15:30:37.344,-0.03589,0.45898,-0.90942;
15:30:37.424,-0.03516,0.46191,-0.91187;
15:30:37.504,-0.03394,0.46191,-0.90552;
15:30:37.584,-0.04077,0.45483,-0.91064;
15:30:37.664,-0.03589,0.45215,-0.91406;
15:30:37.744,-0.03589,0.45825,-0.91064;
15:30:37.824,-0.03418,0.45483,-0.91333;
15:30:37.904,-0.04077,0.45215,-0.90967;
15:30:37.984,-0.03296,0.45679,-0.91284;
15:30:38.064,-0.03516,0.45117,-0.90942;
15:30:38.144,-0.04248,0.45679,-0.90967;
15:30:38.224,-0.02930,0.45801,-0.91382;
15:30:38.304,-0.03613,0.44946,-0.91040;
15:30:38.384,-0.04419,0.45776,-0.91016;
15:30:38.464,-0.02930,0.45728,-0.91284;
15:30:38.544,-0.04126,0.45142,-0.90845;
15:30:38.624,-0.04736,0.45483,-0.90967;
15:30:38.704,-0.02808,0.46069,-0.91528;
15:30:38.784,-0.04346,0.45532,-0.90869;
15:30:38.864,-0.04834,0.45410,-0.90967;
15:30:38.944,-0.03369,0.46167,-0.91260;
15:30:39.024,-0.05078,0.45386,-0.90723;
15:30:39.104,-0.04492,0.45703,-0.91211;
15:30:39.184,-0.04102,0.45898,-0.91138;
15:30:39.264,-0.05200,0.45728,-0.90723;
15:30:39.344,-0.04028,0.46558,-0.91040;
15:30:39.424,-0.04419,0.45532,-0.90796;
15:30:39.504,-0.05273,0.45874,-0.90894;
15:30:39.584,-0.03809,0.46387,-0.91357;
15:30:39.664,-0.05005,0.45386,-0.90649;
15:30:39.744,-0.05347,0.46191,-0.90869;
15:30:39.824,-0.04370,0.46045,-0.91138;
15:30:39.904,-0.05322,0.45679,-0.90845;
15:30:39.984,-0.05127,0.46069,-0.90991;
15:30:40.064,-0.04907,0.45728,-0.90771;
15:30:40.144,-0.05396,0.46045,-0.90894;
15:30:40.224,-0.04858,0.46094,-0.91089;
15:30:40.304,-0.05151,0.45703,-0.90674;
15:30:40.384,-0.05518,0.45801,-0.90771;
15:30:40.464,-0.04761,0.46143,-0.91138;
15:30:40.544,-0.05127,0.45630,-0.90747;
15:30:40.624,-0.05298,0.45898,-0.90820;
15:30:40.704,-0.04614,0.46069,-0.90967;
15:30:40.784,-0.05273,0.45459,-0.90723;
15:30:40.864,-0.04785,0.46143,-0.91187;
15:30:40.944,-0.04688,0.45703,-0.90796;
15:30:41.024,-0.05176,0.45581,-0.90967;
15:30:41.104,-0.04395,0.45947,-0.91406;
15:30:41.184,-0.04907,0.45581,-0.90820;
15:30:41.264,-0.04956,0.46265,-0.91040;
15:30:41.344,-0.04028,0.45728,-0.90796;
15:30:41.424,-0.04541,0.46216,-0.91040;
15:30:41.504,-0.04248,0.46118,-0.90991;
15:30:41.584,-0.04785,0.46143,-0.91016;
15:30:41.664,-0.03979,0.46118,-0.91284;
15:30:41.744,-0.04443,0.45825,-0.90771;
15:30:41.824,-0.04517,0.46143,-0.90869;
15:30:41.904,-0.03809,0.46289,-0.91064;
15:30:41.984,-0.04443,0.45923,-0.90747;
15:30:42.064,-0.04248,0.46118,-0.91113;
15:30:42.144,-0.03857,0.46240,-0.90967;
15:30:42.224,-0.04443,0.46167,-0.90820;
15:30:42.304,-0.04248,0.46045,-0.91064;
15:30:42.384,-0.03906,0.46045,-0.90869;
15:30:42.464,-0.04126,0.46313,-0.90918;
15:30:42.544,-0.03809,0.46289,-0.90967;
15:30:42.624,-0.03711,0.45898,-0.90869;
15:30:42.704,-0.04492,0.46362,-0.90869;
15:30:42.784,-0.03345,0.46509,-0.90918;
15:30:42.864,-0.03442,0.46021,-0.90796;
15:30:42.944,-0.04224,0.46143,-0.90918;
15:30:43.024,-0.03638,0.46313,-0.90747;
15:30:43.104,-0.04175,0.46387,-0.90747;
15:30:43.184,-0.03735,0.46338,-0.91040;
15:30:43.264,-0.03589,0.45996,-0.90845;
15:30:43.344,-0.04199,0.46240,-0.90991;
15:30:43.424,-0.03345,0.46484,-0.91064;
15:30:43.504,-0.03662,0.45947,-0.90771;
15:30:43.584,-0.04077,0.46289,-0.90869;
15:30:43.664,-0.03052,0.46436,-0.91040;
15:30:43.744,-0.03906,0.46143,-0.90698;
15:30:43.824,-0.03638,0.46313,-0.90942;
15:30:43.904,-0.03296,0.46118,-0.91089;
15:30:43.984,-0.04028,0.46265,-0.90820;
15:30:44.064,-0.02881,0.46533,-0.91016;
15:30:44.144,-0.03662,0.46045,-0.90674;
15:30:44.224,-0.03931,0.46265,-0.91040;
15:30:44.304,-0.02710,0.46460,-0.91162;
15:30:44.384,-0.03784,0.46143,-0.90723;
15:30:44.464,-0.03760,0.46313,-0.91064;
15:30:44.544,-0.03467,0.46265,-0.90918;
15:30:44.624,-0.03784,0.46313,-0.90894;
15:30:44.704,-0.02832,0.46191,-0.91162;
15:30:44.784,-0.03809,0.46069,-0.90845;
15:30:44.864,-0.04150,0.46436,-0.90918;
15:30:44.944,-0.02588,0.46484,-0.90991;
15:30:45.024,-0.03467,0.46191,-0.90771;
15:30:45.104,-0.03613,0.46338,-0.91064;
15:30:45.184,-0.03003,0.46509,-0.90991;
15:30:45.264,-0.03857,0.46313,-0.90796;
15:30:45.344,-0.03394,0.46338,-0.91040;
15:30:45.424,-0.03589,0.46313,-0.90869;
15:30:45.504,-0.04468,0.46362,-0.90820;
15:30:45.584,-0.03345,0.46460,-0.91016;
15:30:45.664,-0.04053,0.46289,-0.90625;
15:30:45.744,-0.04395,0.46216,-0.90771;
15:30:45.824,-0.03467,0.46948,-0.90527;
15:30:45.904,-0.04468,0.45996,-0.91406;
15:30:45.984,-0.04028,0.45825,-0.91064;
15:30:46.064,-0.05151,0.45166,-0.90845;
15:30:46.144,-0.04883,0.46582,-0.90820;
15:30:46.224,-0.04639,0.46460,-0.90649;
15:30:46.304,-0.04785,0.47485,-0.90649;
15:30:46.384,-0.04834,0.47046,-0.90527;
15:30:46.464,-0.04956,0.47559,-0.90356;
15:30:46.544,-0.05005,0.47339,-0.90283;
15:30:46.624,-0.05054,0.47314,-0.90405;
15:30:46.704,-0.04785,0.47339,-0.90503;
15:30:46.784,-0.04736,0.47363,-0.90430;
15:30:46.864,-0.04761,0.47290,-0.90479;
15:30:46.944,-0.04663,0.47339,-0.90454;
15:30:47.024,-0.04541,0.47412,-0.90381;
15:30:47.104,-0.04541,0.47461,-0.90283;
15:30:47.184,-0.04370,0.47363,-0.90186;
15:30:47.264,-0.04492,0.47290,-0.89819;
15:30:47.344,-0.03149,0.49658,-0.88379;
15:30:47.424,0.00488,0.51758,-0.90771;
15:30:47.504,0.03857,0.60620,-0.85742;
15:30:47.584,0.12964,0.66382,-0.76587;
15:30:47.664,0.11694,0.64600,-0.67554;
15:30:47.744,0.02686,0.77856,-0.65918;
15:30:47.824,0.03711,0.76514,-0.67480;
15:30:47.904,0.02222,0.72046,-0.65698;
15:30:47.984,0.04907,0.77075,-0.70972;
15:30:48.064,0.11279,0.74683,-0.71509;
15:30:48.144,0.11035,0.75513,-0.68555;
15:30:48.224,0.10791,0.76147,-0.67676;
15:30:48.304,0.10132,0.77588,-0.66699;
15:30:48.384,0.09375,0.75903,-0.66992;
15:30:48.464,0.09351,0.75781,-0.67993;
15:30:48.544,0.08008,0.74683,-0.69409;
15:30:48.624,0.08325,0.74268,-0.69409;
15:30:48.704,0.08472,0.75024,-0.69385;
15:30:48.784,0.09741,0.77124,-0.69946;
15:30:48.864,0.07495,0.66577,-0.71704;
15:30:48.944,0.07764,0.68311,-0.72021;
15:30:49.024,0.08154,0.74390,-0.72656;
15:30:49.104,0.08496,0.70947,-0.73389;
15:30:49.184,0.10547,0.73389,-0.71729;
15:30:49.264,0.09326,0.70386,-0.72827;
15:30:49.344,0.09204,0.70264,-0.73120;
15:30:49.424,0.09131,0.68945,-0.74072;
15:30:49.504,0.08496,0.68921,-0.74146;
15:30:49.584,0.08423,0.68701,-0.74243;
15:30:49.664,0.08569,0.68896,-0.74414;
15:30:49.744,0.08105,0.68604,-0.74487;
15:30:49.824,0.08496,0.68726,-0.74585;
15:30:49.904,0.08057,0.68408,-0.74707;
15:30:49.984,0.07446,0.67920,-0.74902;
15:30:50.064,0.07324,0.67871,-0.75244;
15:30:50.144,0.07495,0.68799,-0.75732;
15:30:50.224,0.07568,0.65967,-0.77710;
15:30:50.304,0.07007,0.65454,-0.78296;
15:30:50.384,0.07739,0.64795,-0.77417;
15:30:50.464,0.07642,0.64844,-0.77075;
15:30:50.544,0.07642,0.65015,-0.77930;
15:30:50.624,0.08374,0.66235,-0.77417;
15:30:50.704,0.08008,0.65967,-0.77344;
15:30:50.784,0.08521,0.65186,-0.77515;
15:30:50.864,0.08350,0.66284,-0.77051;
15:30:50.944,0.09253,0.66431,-0.77661;
15:30:51.024,0.07715,0.55322,-0.81714;
15:30:51.104,0.07568,0.61011,-0.82397;
15:30:51.184,0.08398,0.64941,-0.82422;
15:30:51.264,0.06689,0.55713,-0.84692;
15:30:51.344,0.01465,0.47241,-0.86816;
15:30:51.424,-0.00366,0.45117,-0.87256;
15:30:51.504,0.03906,0.51099,-0.87817;
15:30:51.584,0.04321,0.54858,-0.87109;
15:30:51.664,0.04468,0.54443,-0.85669;
15:30:51.744,0.04614,0.53027,-0.85620;
15:30:51.824,0.05322,0.58838,-0.83423;
15:30:51.904,0.04541,0.58057,-0.82861;
15:30:51.984,0.05762,0.60449,-0.82349;
15:30:52.064,0.04468,0.61450,-0.80957;
15:30:52.144,0.02759,0.62207,-0.79956;
15:30:52.224,0.03223,0.61279,-0.80444;
15:30:52.304,0.03906,0.63257,-0.78882;
15:30:52.384,0.03149,0.63721,-0.78955;
15:30:52.464,0.03516,0.65283,-0.77808;
15:30:52.544,0.04468,0.67627,-0.76440;
15:30:52.624,0.05371,0.67090,-0.76587;
15:30:52.704,0.04297,0.65088,-0.78857;
15:30:52.784,0.03052,0.60571,-0.81128;
15:30:52.864,0.02124,0.57202,-0.81641;
15:30:52.944,0.02661,0.60083,-0.81982;
15:30:53.024,0.04785,0.62842,-0.81128;
15:30:53.104,0.03198,0.57861,-0.81934;
15:30:53.184,0.03027,0.58081,-0.82935;
15:30:53.264,0.03662,0.59399,-0.83105;
15:30:53.344,0.02734,0.57813,-0.83618;
15:30:53.424,0.02832,0.57568,-0.82739;
15:30:53.504,0.03271,0.58667,-0.82471;
15:30:53.584,0.04126,0.58862,-0.82983;
15:30:53.664,0.03491,0.59741,-0.82153;
15:30:53.744,0.03418,0.60962,-0.81592;
15:30:53.824,0.03516,0.60864,-0.81274;
15:30:53.904,0.02539,0.61719,-0.80566;
15:30:53.984,0.02173,0.61938,-0.80298;
15:30:54.064,0.02197,0.62744,-0.79858;
15:30:54.144,0.02002,0.63013,-0.79492;
15:30:54.224,0.00537,0.61548,-0.80176;
15:30:54.304,0.00098,0.62402,-0.79175;
15:30:54.384,-0.01270,0.68408,-0.78931;
15:30:54.464,0.02930,1.05640,-0.93384;
15:30:54.544,0.17432,1.37036,-1.06445;
15:30:54.624,0.25635,1.31421,-0.91089;
15:30:54.704,0.33667,0.98682,-0.62256;
15:30:54.784,0.46313,0.43213,-0.32324;
15:30:54.864,0.44849,-0.04736,-0.18652;
15:30:54.944,0.26001,-0.44897,-0.21704;
15:30:55.024,0.11548,-0.76001,-0.34009;
15:30:55.104,0.09131,-0.92603,-0.36328;
15:30:55.184,0.13037,-0.71338,-0.58325;
15:30:55.264,0.24512,-0.77954,-0.41260;
15:30:55.344,0.31421,-0.84668,-0.43433;
15:30:55.424,0.34229,-0.78418,-0.59326;
15:30:55.504,0.41162,-0.85571,-0.46753;
15:30:55.584,0.43823,-0.73315,-0.52856;
15:30:55.664,0.36597,-0.73706,-0.55371;
15:30:55.744,0.32910,-0.75854,-0.58008;
15:30:55.824,0.36450,-0.81177,-0.48047;
15:30:55.904,0.35498,-0.76099,-0.51147;
15:30:55.984,0.31543,-0.71899,-0.59473;
15:30:56.064,0.35962,-0.81909,-0.57227;
15:30:56.144,0.38550,-0.82104,-0.58374;
15:30:56.224,0.40845,-0.78931,-0.64844;
15:30:56.304,0.40039,-0.70776,-0.69409;
15:30:56.384,0.28320,-0.63525,-0.72900;
15:30:56.464,0.20093,-0.59521,-0.67554;
15:30:56.544,0.11743,-0.56494,-0.71826;
15:30:56.624,0.06982,-0.71484,-0.81030;
15:30:56.704,0.06909,-0.68188,-0.82129;
15:30:56.784,0.02734,-0.45508,-0.82324;
15:30:56.864,-0.01270,-0.41040,-0.91602;
15:30:56.944,0.05420,-0.42090,-1.03784;
15:30:57.024,0.19531,-0.35498,-0.95850;
15:30:57.104,0.32202,-0.46509,-0.82959;
15:30:57.184,0.39502,-0.20923,-0.71118;
15:30:57.264,0.42310,-0.08716,-0.61328;
15:30:57.344,0.40186,-0.21167,-0.80151;
15:30:57.424,0.32813,-0.15430,-0.94067;
15:30:57.504,0.20728,0.09424,-1.03198;
15:30:57.584,0.16724,0.12598,-1.18628;
15:30:57.664,0.20972,0.18213,-0.95898;
15:30:57.744,0.19507,0.42676,-0.77271;
15:30:57.824,0.18994,0.57446,-0.83374;
15:30:57.904,0.17627,0.65991,-0.80371;
15:30:57.984,0.19702,0.62573,-0.83398;
15:30:58.064,0.18945,0.53760,-0.85791;
15:30:58.144,0.16064,0.43652,-0.85815;
15:30:58.224,0.22632,0.48535,-0.93848;
15:30:58.304,0.20361,0.45508,-0.98877;
15:30:58.384,0.15552,0.47461,-0.90479;
15:30:58.464,0.15234,0.44385,-0.88159;
15:30:58.544,0.12012,0.46899,-0.89038;
15:30:58.624,0.13696,0.47656,-0.90137;
15:30:58.704,0.12256,0.48853,-0.88770;
15:30:58.784,0.15186,0.48218,-0.88550;
15:30:58.864,0.12817,0.49243,-0.89185;
15:30:58.944,0.12915,0.48828,-0.88135;
15:30:59.024,0.14185,0.47510,-0.89282;
15:30:59.104,0.12402,0.51025,-0.87769;
15:30:59.184,0.14941,0.48975,-0.87476;
15:30:59.264,0.13916,0.51782,-0.88892;
15:30:59.344,0.13184,0.52124,-0.87451;
15:30:59.424,0.15771,0.46826,-0.88232;
15:30:59.504,0.13647,0.48315,-0.89331;
15:30:59.584,0.13892,0.47534,-0.88794;
15:30:59.664,0.14893,0.46826,-0.89673;
15:30:59.744,0.13599,0.49609,-0.88672;
15:30:59.824,0.17261,0.47510,-0.89136;
15:30:59.904,0.16650,0.44116,-0.91162;
15:30:59.984,0.14063,0.45361,-0.89917;
15:31:00.064,0.17554,0.43555,-0.89819;
15:31:00.144,0.14355,0.46021,-0.90967;
15:31:00.224,0.13574,0.46631,-0.90259;
15:31:00.304,0.15283,0.43506,-0.90088;
15:31:00.384,0.12549,0.47681,-0.90259;
15:31:00.464,0.15405,0.47241,-0.89063;
15:31:00.544,0.14966,0.47607,-0.90112;
15:31:00.624,0.12866,0.49121,-0.89087;
15:31:00.704,0.15942,0.46313,-0.88525;
15:31:00.784,0.13867,0.48291,-0.89453;
15:31:00.864,0.13501,0.47900,-0.87891;
15:31:00.944,0.13867,0.47266,-0.87793;
15:31:01.024,0.08569,0.51147,-0.83008;
15:31:01.104,0.07544,0.55225,-0.82446;
15:31:01.184,0.09985,0.60254,-0.85083;
15:31:01.264,0.14453,0.55176,-0.80518;
15:31:01.344,0.15454,0.43384,-0.88159;
15:31:01.424,0.11060,0.20313,-1.02808;
15:31:01.504,0.05200,-0.10620,-1.08447;
15:31:01.584,0.00293,-0.21606,-0.95752;
15:31:01.664,0.01465,-0.43823,-0.71704;
15:31:01.744,-0.08423,-0.72998,-0.44995;
15:31:01.824,-0.29932,-0.90942,-0.34302;
15:31:01.904,-0.46436,-1.09473,-0.49121;
15:31:01.984,-0.41211,-0.92358,-0.65503;
15:31:02.064,-0.26343,-1.01709,-0.52222;
15:31:02.144,-0.35547,-0.90991,-0.52490;
15:31:02.224,-0.31299,-0.59888,-0.62378;
15:31:02.304,-0.19214,-0.62402,-0.70532;
15:31:02.384,-0.03955,-0.54736,-0.82593;
15:31:02.464,0.08960,-0.35327,-0.79834;
15:31:02.544,0.09814,-0.04346,-0.88208;
15:31:02.624,0.14673,-0.02222,-0.93042;
15:31:02.704,0.15576,-0.11597,-0.97241;
15:31:02.784,0.14014,0.10327,-0.98096;
15:31:02.864,0.14453,0.16943,-1.00220;
15:31:02.944,0.21411,-0.02197,-0.99048;
15:31:03.024,0.12134,-0.23779,-0.99902;
15:31:03.104,0.15845,-0.28760,-0.96045;
15:31:03.184,0.13086,-0.25586,-0.98706;
15:31:03.264,0.11060,-0.17578,-0.99414;
15:31:03.344,0.12354,-0.18433,-0.97119;
15:31:03.424,0.13794,-0.21973,-0.98169;
15:31:03.504,0.14673,-0.18945,-0.98120;
15:31:03.584,0.12744,-0.18140,-0.98877;
15:31:03.664,0.17114,-0.02417,-0.98975;
15:31:03.744,0.24902,-0.11670,-0.96948;
15:31:03.824,0.24561,-0.23267,-1.00171;
15:31:03.904,0.16602,-0.33521,-1.03711;
15:31:03.984,0.22632,-0.23438,-0.96484;
15:31:04.064,0.27466,-0.08252,-0.90381;
15:31:04.144,0.24927,0.18604,-0.86182;
15:31:04.224,0.19653,0.37329,-0.73535;
15:31:04.304,0.07056,0.62524,-0.74609;
15:31:04.384,0.08521,0.89502,-0.74023;
15:31:04.464,0.17529,0.82593,-0.76563;
15:31:04.544,0.16992,0.68848,-0.75952;
15:31:04.624,0.15967,0.64331,-0.69507;
15:31:04.704,0.10767,0.74219,-0.75293;
15:31:04.784,0.05200,0.72632,-0.73291;
15:31:04.864,0.05713,0.71338,-0.75171;
15:31:04.944,0.03101,0.70532,-0.69385;
15:31:05.024,-0.02808,0.78687,-0.72974;
15:31:05.104,-0.05713,0.76563,-0.83862;
15:31:05.184,0.04175,0.59521,-0.68848;
15:31:05.264,0.00708,0.63184,-0.75122;
15:31:05.344,0.00757,0.68848,-0.78003;
15:31:05.424,0.02783,0.67310,-0.78320;
15:31:05.504,0.02100,0.64917,-0.83032;
15:31:05.584,0.02808,0.59937,-0.83301;
15:31:05.664,0.04199,0.53784,-0.85815;
15:31:05.744,0.03101,0.40308,-0.95337;
15:31:05.824,0.05298,0.20508,-0.96655;
15:31:05.904,0.05469,-0.11865,-0.98169;
15:31:05.984,0.04883,-0.24463,-0.95483;
15:31:06.064,0.04907,-0.33325,-0.93164;
15:31:06.144,0.01538,-0.45801,-0.94531;
15:31:06.224,0.01099,-0.52832,-0.89087;
15:31:06.304,0.02856,-0.49902,-0.85938;
15:31:06.384,0.05151,-0.55591,-0.83691;
15:31:06.464,0.08276,-0.63281,-0.80713;
15:31:06.544,0.08618,-0.81274,-0.73584;
15:31:06.624,0.13623,-0.70703,-0.81885;
15:31:06.704,0.21069,-0.49683,-0.84375;
15:31:06.784,0.26367,-0.44800,-0.75806;
15:31:06.864,0.25806,-0.31689,-0.86987;
15:31:06.944,0.23730,-0.48145,-0.74609;
15:31:07.024,0.24365,-0.50610,-0.61572;
15:31:07.104,0.18311,-0.68579,-0.52368;
15:31:07.184,0.08154,-0.91138,-0.65332;
15:31:07.264,0.07568,-0.83862,-0.75220;
15:31:07.344,0.11816,-0.51587,-0.75000;
15:31:07.424,-0.03589,-0.42041,-0.89160;
15:31:07.504,-0.08911,-0.42603,-0.74561;
15:31:07.584,-0.16626,-0.67700,-0.52051;
15:31:07.664,-0.27002,-0.95532,-0.50195;
15:31:07.744,-0.31250,-1.04858,-0.45776;
15:31:07.824,-0.30615,-0.87085,-0.44434;
15:31:07.904,-0.33618,-0.82788,-0.42212;
15:31:07.984,-0.40771,-0.80835,-0.39795;
15:31:08.064,-0.42773,-0.92676,-0.42529;
15:31:08.144,-0.39404,-0.92993,-0.52637;
15:31:08.224,-0.27197,-0.99023,-0.48804;
15:31:08.304,-0.13135,-0.91113,-0.33887;
15:31:08.384,-0.12646,-0.78027,-0.52612;
15:31:08.464,-0.04712,-0.62329,-0.63110;
15:31:08.544,-0.02612,-0.40698,-0.57471;
15:31:08.624,-0.07886,-0.71240,-0.59399;
15:31:08.704,-0.08984,-1.05127,-0.47070;
15:31:08.784,-0.07520,-0.91919,-0.44800;
15:31:08.864,0.00244,-0.84570,-0.44165;
15:31:08.944,0.03687,-1.01685,-0.28857;
15:31:09.024,-0.04248,-0.97510,-0.33984;
15:31:09.104,-0.01733,-0.85303,-0.48047;
15:31:09.184,0.09814,-0.88623,-0.47583;
15:31:09.264,0.01807,-1.01294,-0.36597;
15:31:09.344,-0.14722,-0.86841,-0.40820;
15:31:09.424,-0.20361,-0.61987,-0.56421;
15:31:09.504,-0.13257,-0.80078,-0.52686;
15:31:09.584,-0.12329,-0.81860,-0.49292;
15:31:09.664,-0.13037,-0.81934,-0.52979;
15:31:09.744,-0.06641,-0.83887,-0.52197;
